log10_Gmu	f	spectrum
-10.100000	 -9.900000	-10.407082
-10.100000	 -9.850000	-10.341226
-10.100000	 -9.800000	-10.276209
-10.100000	 -9.750000	-10.212104
-10.100000	 -9.700000	-10.148993
-10.100000	 -9.650000	-10.086960
-10.100000	 -9.600000	-10.026091
-10.100000	 -9.550000	 -9.966479
-10.100000	 -9.500000	 -9.908232
-10.100000	 -9.450000	 -9.851505
-10.100000	 -9.400000	 -9.796388
-10.100000	 -9.350000	 -9.742964
-10.100000	 -9.300000	 -9.691316
-10.100000	 -9.250000	 -9.641519
-10.100000	 -9.200000	 -9.593641
-10.100000	 -9.150000	 -9.547754
-10.100000	 -9.100000	 -9.503904
-10.100000	 -9.050000	 -9.462123
-10.100000	 -9.000000	 -9.422438
-10.100000	 -8.950000	 -9.384862
-10.100000	 -8.900000	 -9.349398
-10.100000	 -8.850000	 -9.316033
-10.100000	 -8.800000	 -9.284743
-10.100000	 -8.750000	 -9.255496
-10.100000	 -8.700000	 -9.228249
-10.100000	 -8.650000	 -9.202949
-10.100000	 -8.600000	 -9.179535
-10.100000	 -8.550000	 -9.157942
-10.100000	 -8.500000	 -9.138106
-10.100000	 -8.450000	 -9.119967
-10.100000	 -8.400000	 -9.103439
-10.100000	 -8.350000	 -9.088443
-10.100000	 -8.300000	 -9.074903
-10.100000	 -8.250000	 -9.062742
-10.100000	 -8.200000	 -9.051889
-10.100000	 -8.150000	 -9.042277
-10.100000	 -8.100000	 -9.033832
-10.100000	 -8.050000	 -9.026487
-10.100000	 -8.000000	 -9.020182
-10.100000	 -7.950000	 -9.014854
-10.100000	 -7.900000	 -9.010444
-10.100000	 -7.850000	 -9.006900
-10.100000	 -7.800000	 -9.004166
-10.100000	 -7.750000	 -9.002193
-10.100000	 -7.700000	 -9.000934
-10.100000	 -7.650000	 -9.000343
-10.100000	 -7.600000	 -9.000378
-10.100000	 -7.550000	 -9.000998
-10.100000	 -7.500000	 -9.002164
-10.100000	 -7.450000	 -9.003839
-10.100000	 -7.400000	 -9.005988
-10.100000	 -7.350000	 -9.008579
-10.100000	 -7.300000	 -9.011579
-10.100000	 -7.250000	 -9.014957
-10.100000	 -7.200000	 -9.018686
-10.100000	 -7.150000	 -9.022738
-10.100000	 -7.100000	 -9.027087
-10.100000	 -7.050000	 -9.031710
-10.100000	 -7.000000	 -9.036582
-10.000000	-10.000000	-10.355415
-10.000000	 -9.950000	-10.289646
-10.000000	 -9.900000	-10.224728
-10.000000	 -9.850000	-10.160734
-10.000000	 -9.800000	-10.097742
-10.000000	 -9.750000	-10.035836
-10.000000	 -9.700000	 -9.975104
-10.000000	 -9.650000	 -9.915634
-10.000000	 -9.600000	 -9.857518
-10.000000	 -9.550000	 -9.800849
-10.000000	 -9.500000	 -9.745734
-10.000000	 -9.450000	 -9.692321
-10.000000	 -9.400000	 -9.640693
-10.000000	 -9.350000	 -9.590921
-10.000000	 -9.300000	 -9.543075
-10.000000	 -9.250000	 -9.497212
-10.000000	 -9.200000	 -9.453381
-10.000000	 -9.150000	 -9.411632
-10.000000	 -9.100000	 -9.371986
-10.000000	 -9.050000	 -9.334451
-10.000000	 -9.000000	 -9.299026
-10.000000	 -8.950000	 -9.265701
-10.000000	 -8.900000	 -9.234451
-10.000000	 -8.850000	 -9.205244
-10.000000	 -8.800000	 -9.178033
-10.000000	 -8.750000	 -9.152765
-10.000000	 -8.700000	 -9.129384
-10.000000	 -8.650000	 -9.107823
-10.000000	 -8.600000	 -9.088010
-10.000000	 -8.550000	 -9.069874
-10.000000	 -8.500000	 -9.053344
-10.000000	 -8.450000	 -9.038357
-10.000000	 -8.400000	 -9.024826
-10.000000	 -8.350000	 -9.012676
-10.000000	 -8.300000	 -9.001832
-10.000000	 -8.250000	 -8.992222
-10.000000	 -8.200000	 -8.983779
-10.000000	 -8.150000	 -8.976440
-10.000000	 -8.100000	 -8.970138
-10.000000	 -8.050000	 -8.964812
-10.000000	 -8.000000	 -8.960404
-10.000000	 -7.950000	 -8.956861
-10.000000	 -7.900000	 -8.954127
-10.000000	 -7.850000	 -8.952154
-10.000000	 -7.800000	 -8.950894
-10.000000	 -7.750000	 -8.950302
-10.000000	 -7.700000	 -8.950335
-10.000000	 -7.650000	 -8.950951
-10.000000	 -7.600000	 -8.952113
-10.000000	 -7.550000	 -8.953783
-10.000000	 -7.500000	 -8.955927
-10.000000	 -7.450000	 -8.958511
-10.000000	 -7.400000	 -8.961503
-10.000000	 -7.350000	 -8.964873
-10.000000	 -7.300000	 -8.968593
-10.000000	 -7.250000	 -8.972635
-10.000000	 -7.200000	 -8.976974
-10.000000	 -7.150000	 -8.981584
-10.000000	 -7.100000	 -8.986443
-10.000000	 -7.050000	 -8.991529
-10.000000	 -7.000000	 -8.996820
 -9.900000	-10.000000	-10.173079
 -9.900000	 -9.950000	-10.109174
 -9.900000	 -9.900000	-10.046282
 -9.900000	 -9.850000	 -9.984487
 -9.900000	 -9.800000	 -9.923874
 -9.900000	 -9.750000	 -9.864530
 -9.900000	 -9.700000	 -9.806548
 -9.900000	 -9.650000	 -9.750017
 -9.900000	 -9.600000	 -9.695029
 -9.900000	 -9.550000	 -9.641672
 -9.900000	 -9.500000	 -9.590048
 -9.900000	 -9.450000	 -9.540290
 -9.900000	 -9.400000	 -9.492465
 -9.900000	 -9.350000	 -9.446631
 -9.900000	 -9.300000	 -9.402834
 -9.900000	 -9.250000	 -9.361110
 -9.900000	 -9.200000	 -9.321486
 -9.900000	 -9.150000	 -9.283983
 -9.900000	 -9.100000	 -9.248599
 -9.900000	 -9.050000	 -9.215313
 -9.900000	 -9.000000	 -9.184103
 -9.900000	 -8.950000	 -9.154933
 -9.900000	 -8.900000	 -9.127760
 -9.900000	 -8.850000	 -9.102529
 -9.900000	 -8.800000	 -9.079181
 -9.900000	 -8.750000	 -9.057649
 -9.900000	 -8.700000	 -9.037867
 -9.900000	 -8.650000	 -9.019759
 -9.900000	 -8.600000	 -9.003251
 -9.900000	 -8.550000	 -8.988266
 -9.900000	 -8.500000	 -8.974736
 -9.900000	 -8.450000	 -8.962594
 -9.900000	 -8.400000	 -8.951759
 -9.900000	 -8.350000	 -8.942159
 -9.900000	 -8.300000	 -8.933724
 -9.900000	 -8.250000	 -8.926388
 -9.900000	 -8.200000	 -8.920087
 -9.900000	 -8.150000	 -8.914766
 -9.900000	 -8.100000	 -8.910361
 -9.900000	 -8.050000	 -8.906819
 -9.900000	 -8.000000	 -8.904087
 -9.900000	 -7.950000	 -8.902116
 -9.900000	 -7.900000	 -8.900856
 -9.900000	 -7.850000	 -8.900263
 -9.900000	 -7.800000	 -8.900295
 -9.900000	 -7.750000	 -8.900909
 -9.900000	 -7.700000	 -8.902068
 -9.900000	 -7.650000	 -8.903734
 -9.900000	 -7.600000	 -8.905874
 -9.900000	 -7.550000	 -8.908452
 -9.900000	 -7.500000	 -8.911438
 -9.900000	 -7.450000	 -8.914801
 -9.900000	 -7.400000	 -8.918513
 -9.900000	 -7.350000	 -8.922547
 -9.900000	 -7.300000	 -8.926876
 -9.900000	 -7.250000	 -8.931476
 -9.900000	 -7.200000	 -8.936323
 -9.900000	 -7.150000	 -8.941396
 -9.900000	 -7.100000	 -8.946674
 -9.900000	 -7.050000	 -8.952136
 -9.900000	 -7.000000	 -8.957765
 -9.800000	-10.000000	 -9.994657
 -9.800000	 -9.950000	 -9.932952
 -9.800000	 -9.900000	 -9.872439
 -9.800000	 -9.850000	 -9.813206
 -9.800000	 -9.800000	 -9.755341
 -9.800000	 -9.750000	 -9.698934
 -9.800000	 -9.700000	 -9.644077
 -9.800000	 -9.650000	 -9.590855
 -9.800000	 -9.600000	 -9.539352
 -9.800000	 -9.550000	 -9.489650
 -9.800000	 -9.500000	 -9.441831
 -9.800000	 -9.450000	 -9.396013
 -9.800000	 -9.400000	 -9.352240
 -9.800000	 -9.350000	 -9.310547
 -9.800000	 -9.300000	 -9.270959
 -9.800000	 -9.250000	 -9.233483
 -9.800000	 -9.200000	 -9.198122
 -9.800000	 -9.150000	 -9.164870
 -9.800000	 -9.100000	 -9.133700
 -9.800000	 -9.050000	 -9.104570
 -9.800000	 -9.000000	 -9.077434
 -9.800000	 -8.950000	 -9.052240
 -9.800000	 -8.900000	 -9.028927
 -9.800000	 -8.850000	 -9.007429
 -9.800000	 -8.800000	 -8.987677
 -9.800000	 -8.750000	 -8.969596
 -9.800000	 -8.700000	 -8.953114
 -9.800000	 -8.650000	 -8.938156
 -9.800000	 -8.600000	 -8.924644
 -9.800000	 -8.550000	 -8.912506
 -9.800000	 -8.500000	 -8.901673
 -9.800000	 -8.450000	 -8.892081
 -9.800000	 -8.400000	 -8.883654
 -9.800000	 -8.350000	 -8.876327
 -9.800000	 -8.300000	 -8.870034
 -9.800000	 -8.250000	 -8.864715
 -9.800000	 -8.200000	 -8.860312
 -9.800000	 -8.150000	 -8.856774
 -9.800000	 -8.100000	 -8.854045
 -9.800000	 -8.050000	 -8.852074
 -9.800000	 -8.000000	 -8.850816
 -9.800000	 -7.950000	 -8.850224
 -9.800000	 -7.900000	 -8.850255
 -9.800000	 -7.850000	 -8.850869
 -9.800000	 -7.800000	 -8.852026
 -9.800000	 -7.750000	 -8.853691
 -9.800000	 -7.700000	 -8.855826
 -9.800000	 -7.650000	 -8.858400
 -9.800000	 -7.600000	 -8.861381
 -9.800000	 -7.550000	 -8.864739
 -9.800000	 -7.500000	 -8.868445
 -9.800000	 -7.450000	 -8.872471
 -9.800000	 -7.400000	 -8.876792
 -9.800000	 -7.350000	 -8.881383
 -9.800000	 -7.300000	 -8.886220
 -9.800000	 -7.250000	 -8.891282
 -9.800000	 -7.200000	 -8.896547
 -9.800000	 -7.150000	 -8.901996
 -9.800000	 -7.100000	 -8.907611
 -9.800000	 -7.050000	 -8.913372
 -9.800000	 -7.000000	 -8.919265
 -9.700000	-10.000000	 -9.820840
 -9.700000	 -9.950000	 -9.761699
 -9.700000	 -9.900000	 -9.703936
 -9.700000	 -9.850000	 -9.647640
 -9.700000	 -9.800000	 -9.592899
 -9.700000	 -9.750000	 -9.539798
 -9.700000	 -9.700000	 -9.488422
 -9.700000	 -9.650000	 -9.438848
 -9.700000	 -9.600000	 -9.391147
 -9.700000	 -9.550000	 -9.345382
 -9.700000	 -9.500000	 -9.301619
 -9.700000	 -9.450000	 -9.259944
 -9.700000	 -9.400000	 -9.220382
 -9.700000	 -9.350000	 -9.182940
 -9.700000	 -9.300000	 -9.147616
 -9.700000	 -9.250000	 -9.114393
 -9.700000	 -9.200000	 -9.083248
 -9.700000	 -9.150000	 -9.054151
 -9.700000	 -9.100000	 -9.027055
 -9.700000	 -9.050000	 -9.001899
 -9.700000	 -9.000000	 -8.978623
 -9.700000	 -8.950000	 -8.957159
 -9.700000	 -8.900000	 -8.937439
 -9.700000	 -8.850000	 -8.919390
 -9.700000	 -8.800000	 -8.902936
 -9.700000	 -8.750000	 -8.888002
 -9.700000	 -8.700000	 -8.874515
 -9.700000	 -8.650000	 -8.862399
 -9.700000	 -8.600000	 -8.851583
 -9.700000	 -8.550000	 -8.841996
 -9.700000	 -8.500000	 -8.833572
 -9.700000	 -8.450000	 -8.826252
 -9.700000	 -8.400000	 -8.819967
 -9.700000	 -8.350000	 -8.814656
 -9.700000	 -8.300000	 -8.810260
 -9.700000	 -8.250000	 -8.806724
 -9.700000	 -8.200000	 -8.803996
 -9.700000	 -8.150000	 -8.802029
 -9.700000	 -8.100000	 -8.800773
 -9.700000	 -8.050000	 -8.800182
 -9.700000	 -8.000000	 -8.800214
 -9.700000	 -7.950000	 -8.800828
 -9.700000	 -7.900000	 -8.801985
 -9.700000	 -7.850000	 -8.803648
 -9.700000	 -7.800000	 -8.805782
 -9.700000	 -7.750000	 -8.808354
 -9.700000	 -7.700000	 -8.811331
 -9.700000	 -7.650000	 -8.814684
 -9.700000	 -7.600000	 -8.818384
 -9.700000	 -7.550000	 -8.822404
 -9.700000	 -7.500000	 -8.826718
 -9.700000	 -7.450000	 -8.831301
 -9.700000	 -7.400000	 -8.836130
 -9.700000	 -7.350000	 -8.841183
 -9.700000	 -7.300000	 -8.846438
 -9.700000	 -7.250000	 -8.851875
 -9.700000	 -7.200000	 -8.857476
 -9.700000	 -7.150000	 -8.863223
 -9.700000	 -7.100000	 -8.869101
 -9.700000	 -7.050000	 -8.875092
 -9.700000	 -7.000000	 -8.881182
 -9.600000	-10.000000	 -9.652369
 -9.600000	 -9.950000	 -9.596166
 -9.600000	 -9.900000	 -9.541527
 -9.600000	 -9.850000	 -9.488537
 -9.600000	 -9.800000	 -9.437276
 -9.600000	 -9.750000	 -9.387820
 -9.600000	 -9.700000	 -9.340241
 -9.600000	 -9.650000	 -9.294599
 -9.600000	 -9.600000	 -9.250947
 -9.600000	 -9.550000	 -9.209325
 -9.600000	 -9.500000	 -9.169775
 -9.600000	 -9.450000	 -9.132354
 -9.600000	 -9.400000	 -9.097058
 -9.600000	 -9.350000	 -9.063871
 -9.600000	 -9.300000	 -9.032764
 -9.600000	 -9.250000	 -9.003698
 -9.600000	 -9.200000	 -8.976627
 -9.600000	 -9.150000	 -8.951505
 -9.600000	 -9.100000	 -8.928268
 -9.600000	 -9.050000	 -8.906841
 -9.600000	 -9.000000	 -8.887155
 -9.600000	 -8.950000	 -8.869138
 -9.600000	 -8.900000	 -8.852714
 -9.600000	 -8.850000	 -8.837809
 -9.600000	 -8.800000	 -8.824347
 -9.600000	 -8.750000	 -8.812254
 -9.600000	 -8.700000	 -8.801459
 -9.600000	 -8.650000	 -8.791892
 -9.600000	 -8.600000	 -8.783484
 -9.600000	 -8.550000	 -8.776169
 -9.600000	 -8.500000	 -8.769887
 -9.600000	 -8.450000	 -8.764583
 -9.600000	 -8.400000	 -8.760195
 -9.600000	 -8.350000	 -8.756666
 -9.600000	 -8.300000	 -8.753944
 -9.600000	 -8.250000	 -8.751979
 -9.600000	 -8.200000	 -8.750724
 -9.600000	 -8.150000	 -8.750136
 -9.600000	 -8.100000	 -8.750170
 -9.600000	 -8.050000	 -8.750785
 -9.600000	 -8.000000	 -8.751943
 -9.600000	 -7.950000	 -8.753606
 -9.600000	 -7.900000	 -8.755739
 -9.600000	 -7.850000	 -8.758309
 -9.600000	 -7.800000	 -8.761284
 -9.600000	 -7.750000	 -8.764634
 -9.600000	 -7.700000	 -8.768330
 -9.600000	 -7.650000	 -8.772345
 -9.600000	 -7.600000	 -8.776653
 -9.600000	 -7.550000	 -8.781230
 -9.600000	 -7.500000	 -8.786051
 -9.600000	 -7.450000	 -8.791096
 -9.600000	 -7.400000	 -8.796342
 -9.600000	 -7.350000	 -8.801769
 -9.600000	 -7.300000	 -8.807359
 -9.600000	 -7.250000	 -8.813094
 -9.600000	 -7.200000	 -8.818957
 -9.600000	 -7.150000	 -8.824933
 -9.600000	 -7.100000	 -8.831007
 -9.600000	 -7.050000	 -8.837165
 -9.600000	 -7.000000	 -8.843394
 -9.500000	-10.000000	 -9.489997
 -9.500000	 -9.950000	 -9.437102
 -9.500000	 -9.900000	 -9.385943
 -9.500000	 -9.850000	 -9.336597
 -9.500000	 -9.800000	 -9.289130
 -9.500000	 -9.750000	 -9.243603
 -9.500000	 -9.700000	 -9.200067
 -9.500000	 -9.650000	 -9.158562
 -9.500000	 -9.600000	 -9.119117
 -9.500000	 -9.550000	 -9.081747
 -9.500000	 -9.500000	 -9.046467
 -9.500000	 -9.450000	 -9.013303
 -9.500000	 -9.400000	 -8.982226
 -9.500000	 -9.350000	 -8.953197
 -9.500000	 -9.300000	 -8.926166
 -9.500000	 -9.250000	 -8.901075
 -9.500000	 -9.200000	 -8.877863
 -9.500000	 -9.150000	 -8.856470
 -9.500000	 -9.100000	 -8.836822
 -9.500000	 -9.050000	 -8.818840
 -9.500000	 -9.000000	 -8.802448
 -9.500000	 -8.950000	 -8.787573
 -9.500000	 -8.900000	 -8.774138
 -9.500000	 -8.850000	 -8.762072
 -9.500000	 -8.800000	 -8.751300
 -9.500000	 -8.750000	 -8.741753
 -9.500000	 -8.700000	 -8.733365
 -9.500000	 -8.650000	 -8.726068
 -9.500000	 -8.600000	 -8.719800
 -9.500000	 -8.550000	 -8.714502
 -9.500000	 -8.500000	 -8.710117
 -9.500000	 -8.450000	 -8.706594
 -9.500000	 -8.400000	 -8.703879
 -9.500000	 -8.350000	 -8.701921
 -9.500000	 -8.300000	 -8.700671
 -9.500000	 -8.250000	 -8.700085
 -9.500000	 -8.200000	 -8.700121
 -9.500000	 -8.150000	 -8.700738
 -9.500000	 -8.100000	 -8.701897
 -9.500000	 -8.050000	 -8.703560
 -9.500000	 -8.000000	 -8.705694
 -9.500000	 -7.950000	 -8.708264
 -9.500000	 -7.900000	 -8.711238
 -9.500000	 -7.850000	 -8.714586
 -9.500000	 -7.800000	 -8.718280
 -9.500000	 -7.750000	 -8.722291
 -9.500000	 -7.700000	 -8.726595
 -9.500000	 -7.650000	 -8.731165
 -9.500000	 -7.600000	 -8.735981
 -9.500000	 -7.550000	 -8.741018
 -9.500000	 -7.500000	 -8.746256
 -9.500000	 -7.450000	 -8.751675
 -9.500000	 -7.400000	 -8.757256
 -9.500000	 -7.350000	 -8.762980
 -9.500000	 -7.300000	 -8.768832
 -9.500000	 -7.250000	 -8.774794
 -9.500000	 -7.200000	 -8.780854
 -9.500000	 -7.150000	 -8.786996
 -9.500000	 -7.100000	 -8.793208
 -9.500000	 -7.050000	 -8.799477
 -9.500000	 -7.000000	 -8.805793
 -9.400000	-10.000000	 -9.334456
 -9.400000	 -9.950000	 -9.285205
 -9.400000	 -9.900000	 -9.237841
 -9.400000	 -9.850000	 -9.192422
 -9.400000	 -9.800000	 -9.148995
 -9.400000	 -9.750000	 -9.107600
 -9.400000	 -9.700000	 -9.068266
 -9.400000	 -9.650000	 -9.031006
 -9.400000	 -9.600000	 -8.995824
 -9.400000	 -9.550000	 -8.962710
 -9.400000	 -9.500000	 -8.931652
 -9.400000	 -9.450000	 -8.902648
 -9.400000	 -9.400000	 -8.875649
 -9.400000	 -9.350000	 -8.850596
 -9.400000	 -9.300000	 -8.827424
 -9.400000	 -9.250000	 -8.806062
 -9.400000	 -9.200000	 -8.786440
 -9.400000	 -9.150000	 -8.768491
 -9.400000	 -9.100000	 -8.752135
 -9.400000	 -9.050000	 -8.737292
 -9.400000	 -9.000000	 -8.723889
 -9.400000	 -8.950000	 -8.711850
 -9.400000	 -8.900000	 -8.701104
 -9.400000	 -8.850000	 -8.691581
 -9.400000	 -8.800000	 -8.683213
 -9.400000	 -8.750000	 -8.675935
 -9.400000	 -8.700000	 -8.669685
 -9.400000	 -8.650000	 -8.664402
 -9.400000	 -8.600000	 -8.660030
 -9.400000	 -8.550000	 -8.656514
 -9.400000	 -8.500000	 -8.653802
 -9.400000	 -8.450000	 -8.651850
 -9.400000	 -8.400000	 -8.650606
 -9.400000	 -8.350000	 -8.650026
 -9.400000	 -8.300000	 -8.650066
 -9.400000	 -8.250000	 -8.650685
 -9.400000	 -8.200000	 -8.651845
 -9.400000	 -8.150000	 -8.653511
 -9.400000	 -8.100000	 -8.655646
 -9.400000	 -8.050000	 -8.658216
 -9.400000	 -8.000000	 -8.661190
 -9.400000	 -7.950000	 -8.664537
 -9.400000	 -7.900000	 -8.668229
 -9.400000	 -7.850000	 -8.672239
 -9.400000	 -7.800000	 -8.676539
 -9.400000	 -7.750000	 -8.681107
 -9.400000	 -7.700000	 -8.685917
 -9.400000	 -7.650000	 -8.690948
 -9.400000	 -7.600000	 -8.696179
 -9.400000	 -7.550000	 -8.701591
 -9.400000	 -7.500000	 -8.707163
 -9.400000	 -7.450000	 -8.712879
 -9.400000	 -7.400000	 -8.718720
 -9.400000	 -7.350000	 -8.724672
 -9.400000	 -7.300000	 -8.730719
 -9.400000	 -7.250000	 -8.736846
 -9.400000	 -7.200000	 -8.743043
 -9.400000	 -7.150000	 -8.749296
 -9.400000	 -7.100000	 -8.755593
 -9.400000	 -7.050000	 -8.761926
 -9.400000	 -7.000000	 -8.768283
 -9.300000	-10.000000	 -9.186400
 -9.300000	 -9.950000	 -9.141078
 -9.300000	 -9.900000	 -9.097753
 -9.300000	 -9.850000	 -9.056464
 -9.300000	 -9.800000	 -9.017236
 -9.300000	 -9.750000	 -8.980081
 -9.300000	 -9.700000	 -8.945004
 -9.300000	 -9.650000	 -8.911992
 -9.300000	 -9.600000	 -8.881026
 -9.300000	 -9.550000	 -8.852071
 -9.300000	 -9.500000	 -8.825093
 -9.300000	 -9.450000	 -8.800067
 -9.300000	 -9.400000	 -8.776928
 -9.300000	 -9.350000	 -8.755605
 -9.300000	 -9.300000	 -8.736022
 -9.300000	 -9.250000	 -8.718104
 -9.300000	 -9.200000	 -8.701774
 -9.300000	 -9.150000	 -8.686963
 -9.300000	 -9.100000	 -8.673593
 -9.300000	 -9.050000	 -8.661585
 -9.300000	 -9.000000	 -8.650867
 -9.300000	 -8.950000	 -8.641370
 -9.300000	 -8.900000	 -8.633026
 -9.300000	 -8.850000	 -8.625770
 -9.300000	 -8.800000	 -8.619538
 -9.300000	 -8.750000	 -8.614273
 -9.300000	 -8.700000	 -8.609917
 -9.300000	 -8.650000	 -8.606415
 -9.300000	 -8.600000	 -8.603715
 -9.300000	 -8.550000	 -8.601769
 -9.300000	 -8.500000	 -8.600529
 -9.300000	 -8.450000	 -8.599954
 -9.300000	 -8.400000	 -8.600000
 -9.300000	 -8.350000	 -8.600624
 -9.300000	 -8.300000	 -8.601788
 -9.300000	 -8.250000	 -8.603455
 -9.300000	 -8.200000	 -8.605591
 -9.300000	 -8.150000	 -8.608163
 -9.300000	 -8.100000	 -8.611137
 -9.300000	 -8.050000	 -8.614485
 -9.300000	 -8.000000	 -8.618177
 -9.300000	 -7.950000	 -8.622185
 -9.300000	 -7.900000	 -8.626484
 -9.300000	 -7.850000	 -8.631049
 -9.300000	 -7.800000	 -8.635856
 -9.300000	 -7.750000	 -8.640883
 -9.300000	 -7.700000	 -8.646109
 -9.300000	 -7.650000	 -8.651513
 -9.300000	 -7.600000	 -8.657079
 -9.300000	 -7.550000	 -8.662786
 -9.300000	 -7.500000	 -8.668619
 -9.300000	 -7.450000	 -8.674561
 -9.300000	 -7.400000	 -8.680597
 -9.300000	 -7.350000	 -8.686713
 -9.300000	 -7.300000	 -8.692896
 -9.300000	 -7.250000	 -8.699134
 -9.300000	 -7.200000	 -8.705415
 -9.300000	 -7.150000	 -8.711730
 -9.300000	 -7.100000	 -8.718068
 -9.300000	 -7.050000	 -8.724420
 -9.300000	 -7.000000	 -8.730778
 -9.200000	-10.000000	 -9.046364
 -9.200000	 -9.950000	 -9.005172
 -9.200000	 -9.900000	 -8.966044
 -9.200000	 -9.850000	 -8.928992
 -9.200000	 -9.800000	 -8.894016
 -9.200000	 -9.750000	 -8.861104
 -9.200000	 -9.700000	 -8.830236
 -9.200000	 -9.650000	 -8.801377
 -9.200000	 -9.600000	 -8.774484
 -9.200000	 -9.550000	 -8.749506
 -9.200000	 -9.500000	 -8.726390
 -9.200000	 -9.450000	 -8.705096
 -9.200000	 -9.400000	 -8.685548
 -9.200000	 -9.350000	 -8.667667
 -9.200000	 -9.300000	 -8.651376
 -9.200000	 -9.250000	 -8.636595
 -9.200000	 -9.200000	 -8.623251
 -9.200000	 -9.150000	 -8.611273
 -9.200000	 -9.100000	 -8.600587
 -9.200000	 -9.050000	 -8.591119
 -9.200000	 -9.000000	 -8.582801
 -9.200000	 -8.950000	 -8.575568
 -9.200000	 -8.900000	 -8.569359
 -9.200000	 -8.850000	 -8.564113
 -9.200000	 -8.800000	 -8.559774
 -9.200000	 -8.750000	 -8.556288
 -9.200000	 -8.700000	 -8.553603
 -9.200000	 -8.650000	 -8.551669
 -9.200000	 -8.600000	 -8.550441
 -9.200000	 -8.550000	 -8.549871
 -9.200000	 -8.500000	 -8.549921
 -9.200000	 -8.450000	 -8.550550
 -9.200000	 -8.400000	 -8.551720
 -9.200000	 -8.350000	 -8.553391
 -9.200000	 -8.300000	 -8.555530
 -9.200000	 -8.250000	 -8.558103
 -9.200000	 -8.200000	 -8.561079
 -9.200000	 -8.150000	 -8.564428
 -9.200000	 -8.100000	 -8.568120
 -9.200000	 -8.050000	 -8.572128
 -9.200000	 -8.000000	 -8.576426
 -9.200000	 -7.950000	 -8.580989
 -9.200000	 -7.900000	 -8.585794
 -9.200000	 -7.850000	 -8.590818
 -9.200000	 -7.800000	 -8.596041
 -9.200000	 -7.750000	 -8.601441
 -9.200000	 -7.700000	 -8.607000
 -9.200000	 -7.650000	 -8.612700
 -9.200000	 -7.600000	 -8.618526
 -9.200000	 -7.550000	 -8.624459
 -9.200000	 -7.500000	 -8.630486
 -9.200000	 -7.450000	 -8.636592
 -9.200000	 -7.400000	 -8.642763
 -9.200000	 -7.350000	 -8.648989
 -9.200000	 -7.300000	 -8.655256
 -9.200000	 -7.250000	 -8.661555
 -9.200000	 -7.200000	 -8.667875
 -9.200000	 -7.150000	 -8.674209
 -9.200000	 -7.100000	 -8.680547
 -9.200000	 -7.050000	 -8.686882
 -9.200000	 -7.000000	 -8.693207
 -9.100000	-10.000000	 -8.914710
 -9.100000	 -9.950000	 -8.877755
 -9.100000	 -9.900000	 -8.842877
 -9.100000	 -9.850000	 -8.810064
 -9.100000	 -9.800000	 -8.779293
 -9.100000	 -9.750000	 -8.750527
 -9.100000	 -9.700000	 -8.723726
 -9.100000	 -9.650000	 -8.698837
 -9.100000	 -9.600000	 -8.675800
 -9.100000	 -9.550000	 -8.654551
 -9.100000	 -9.500000	 -8.635028
 -9.100000	 -9.450000	 -8.617178
 -9.100000	 -9.400000	 -8.600921
 -9.100000	 -9.350000	 -8.586178
 -9.100000	 -9.300000	 -8.572870
 -9.100000	 -9.250000	 -8.560922
 -9.100000	 -9.200000	 -8.550261
 -9.100000	 -9.150000	 -8.540822
 -9.100000	 -9.100000	 -8.532533
 -9.100000	 -9.050000	 -8.525327
 -9.100000	 -9.000000	 -8.519142
 -9.100000	 -8.950000	 -8.513919
 -9.100000	 -8.900000	 -8.509600
 -9.100000	 -8.850000	 -8.506132
 -9.100000	 -8.800000	 -8.503463
 -9.100000	 -8.750000	 -8.501543
 -9.100000	 -8.700000	 -8.500328
 -9.100000	 -8.650000	 -8.499770
 -9.100000	 -8.600000	 -8.499830
 -9.100000	 -8.550000	 -8.500465
 -9.100000	 -8.500000	 -8.501638
 -9.100000	 -8.450000	 -8.503314
 -9.100000	 -8.400000	 -8.505458
 -9.100000	 -8.350000	 -8.508035
 -9.100000	 -8.300000	 -8.511014
 -9.100000	 -8.250000	 -8.514363
 -9.100000	 -8.200000	 -8.518056
 -9.100000	 -8.150000	 -8.522065
 -9.100000	 -8.100000	 -8.526363
 -9.100000	 -8.050000	 -8.530926
 -9.100000	 -8.000000	 -8.535730
