log10_A	width	log10_fpeak	f	spectrum
2.0	2.5	-7.598290598290599	-6.444444444444445	1.8057604272923111
2.0	2.5	-7.153846153846154	-6.0	1.8057604272923111
2.0	2.5	-11.615384615384617	-10.0	1.3467303300551419
2.0	2.5	-11.17094017094017	-9.555555555555555	1.3467303300551419
2.0	2.5	-10.726495726495727	-9.11111111111111	1.3467303300551419
2.0	2.5	-10.282051282051281	-8.666666666666666	1.3467303300551419
2.0	2.5	-9.837606837606838	-8.222222222222221	1.3467303300551419
2.0	2.5	-9.393162393162394	-7.777777777777778	1.3467303300551419
2.0	2.5	-8.948717948717949	-7.333333333333334	1.3467303300551419
2.0	2.5	-8.504273504273506	-6.888888888888889	1.3467303300551419
2.0	2.5	-8.05982905982906	-6.444444444444445	1.3467303300551419
2.0	2.5	-7.615384615384616	-6.0	1.3467303300551419
2.0	2.5	-12.076923076923077	-10.0	0.7347541212217842
2.0	2.5	-11.632478632478634	-9.555555555555555	0.7347541212217842
2.0	2.5	-11.188034188034187	-9.11111111111111	0.7347541212217842
2.0	2.5	-10.743589743589745	-8.666666666666666	0.7347541212217842
2.0	2.5	-10.299145299145298	-8.222222222222221	0.7347541212217842
2.0	2.5	-9.854700854700855	-7.777777777777778	0.7347541212217842
2.0	2.5	-9.410256410256412	-7.333333333333334	0.7347541212217842
2.0	2.5	-8.965811965811966	-6.888888888888889	0.7347541212217842
2.0	2.5	-8.521367521367523	-6.444444444444445	0.7347541212217842
2.0	2.5	-8.076923076923077	-6.0	0.7347541212217842
2.0	2.5	-12.538461538461538	-10.0	-0.031195183412361365
2.0	2.5	-12.094017094017094	-9.555555555555555	-0.031195183412361365
2.0	2.5	-11.649572649572649	-9.11111111111111	-0.031195183412361365
2.0	2.5	-11.205128205128204	-8.666666666666666	-0.031195183412361365
2.0	2.5	-10.76068376068376	-8.222222222222221	-0.031195183412361365
2.0	2.5	-10.316239316239315	-7.777777777777778	-0.031195183412361365
2.0	2.5	-9.871794871794872	-7.333333333333334	-0.031195183412361365
2.0	2.5	-9.427350427350428	-6.888888888888889	-0.031195183412361365
2.0	2.5	-8.982905982905983	-6.444444444444445	-0.031195183412361365
2.0	2.5	-8.538461538461538	-6.0	-0.031195183412361365
2.0	2.5	-13.0	-10.0	-0.9518079960658624
2.0	2.5	-12.555555555555555	-9.555555555555555	-0.9518079960658624
2.0	2.5	-12.11111111111111	-9.11111111111111	-0.9518079960658624
2.0	2.5	-11.666666666666666	-8.666666666666666	-0.9518079960658624
2.0	2.5	-11.222222222222221	-8.222222222222221	-0.9518079960658624
2.0	2.5	-10.777777777777779	-7.777777777777778	-0.9518079960658624
2.0	2.5	-10.333333333333334	-7.333333333333334	-0.9518079960658624
2.0	2.5	-9.88888888888889	-6.888888888888889	-0.9518079960658624
2.0	2.5	-9.444444444444445	-6.444444444444445	-0.9518079960658624
2.0	2.5	-9.0	-6.0	-0.9518079960658624
3.0	0.5	-7.0	-10.0	-0.9537752725274342
3.0	0.5	-6.555555555555555	-9.555555555555555	-0.9537752725274342
3.0	0.5	-6.111111111111111	-9.11111111111111	-0.9537752725274342
3.0	0.5	-5.666666666666666	-8.666666666666666	-0.9537752725274342
3.0	0.5	-5.222222222222221	-8.222222222222221	-0.9537752725274342
3.0	0.5	-4.777777777777778	-7.777777777777778	-0.9537752725274342
3.0	0.5	-4.333333333333334	-7.333333333333334	-0.9537752725274342
3.0	0.5	-3.8888888888888893	-6.888888888888889	-0.9537752725274342
3.0	0.5	-3.4444444444444446	-6.444444444444445	-0.9537752725274342
3.0	0.5	-3.0	-6.0	-0.9537752725274342
3.0	0.5	-7.461538461538462	-10.0	0.2677064779530451
3.0	0.5	-7.017094017094017	-9.555555555555555	0.2677064779530451
3.0	0.5	-6.572649572649572	-9.11111111111111	0.2677064779530451
3.0	0.5	-6.128205128205128	-8.666666666666666	0.2677064779530451
3.0	0.5	-5.683760683760683	-8.222222222222221	0.2677064779530451
3.0	0.5	-5.239316239316239	-7.777777777777778	0.2677064779530451
3.0	0.5	-4.794871794871796	-7.333333333333334	0.2677064779530451
3.0	0.5	-4.350427350427351	-6.888888888888889	0.2677064779530451
3.0	0.5	-3.9059829059829063	-6.444444444444445	0.2677064779530451
3.0	0.5	-3.4615384615384617	-6.0	0.2677064779530451
3.0	0.5	-7.923076923076923	-10.0	1.456641621777903
3.0	0.5	-7.478632478632479	-9.555555555555555	1.456641621777903
3.0	0.5	-7.034188034188034	-9.11111111111111	1.456641621777903
3.0	0.5	-6.589743589743589	-8.666666666666666	1.456641621777903
3.0	0.5	-6.145299145299145	-8.222222222222221	1.456641621777903
3.0	0.5	-5.700854700854701	-7.777777777777778	1.456641621777903
3.0	0.5	-5.256410256410257	-7.333333333333334	1.456641621777903
3.0	0.5	-4.811965811965813	-6.888888888888889	1.456641621777903
3.0	0.5	-4.367521367521368	-6.444444444444445	1.456641621777903
3.0	0.5	-3.9230769230769234	-6.0	1.456641621777903
3.0	0.5	-8.384615384615385	-10.0	2.6002776035997726
3.0	0.5	-7.94017094017094	-9.555555555555555	2.6002776035997726
3.0	0.5	-7.495726495726496	-9.11111111111111	2.6002776035997726
3.0	0.5	-7.051282051282051	-8.666666666666666	2.6002776035997726
3.0	0.5	-6.6068376068376065	-8.222222222222221	2.6002776035997726
3.0	0.5	-6.162393162393162	-7.777777777777778	2.6002776035997726
3.0	0.5	-5.717948717948719	-7.333333333333334	2.6002776035997726
3.0	0.5	-5.273504273504274	-6.888888888888889	2.6002776035997726
3.0	0.5	-4.82905982905983	-6.444444444444445	2.6002776035997726
3.0	0.5	-4.384615384615385	-6.0	2.6002776035997726
3.0	0.5	-8.846153846153847	-10.0	3.6750440169953937
3.0	0.5	-8.401709401709402	-9.555555555555555	3.6750440169953937
3.0	0.5	-7.957264957264957	-9.11111111111111	3.6750440169953937
3.0	0.5	-7.512820512820513	-8.666666666666666	3.6750440169953937
3.0	0.5	-7.068376068376068	-8.222222222222221	3.6750440169953937
3.0	0.5	-6.6239316239316235	-7.777777777777778	3.6750440169953937
3.0	0.5	-6.179487179487181	-7.333333333333334	3.6750440169953937
3.0	0.5	-5.735042735042736	-6.888888888888889	3.6750440169953937
3.0	0.5	-5.290598290598291	-6.444444444444445	3.6750440169953937
3.0	0.5	-4.846153846153847	-6.0	3.6750440169953937
3.0	0.5	-9.307692307692308	-10.0	4.590708347462429
3.0	0.5	-8.863247863247864	-9.555555555555555	4.590708347462429
3.0	0.5	-8.418803418803419	-9.11111111111111	4.590708347462429
3.0	0.5	-7.9743589743589745	-8.666666666666666	4.590708347462429
3.0	0.5	-7.52991452991453	-8.222222222222221	4.590708347462429
3.0	0.5	-7.085470085470085	-7.777777777777778	4.590708347462429
3.0	0.5	-6.641025641025642	-7.333333333333334	4.590708347462429
3.0	0.5	-6.196581196581198	-6.888888888888889	4.590708347462429
3.0	0.5	-5.752136752136753	-6.444444444444445	4.590708347462429
3.0	0.5	-5.307692307692308	-6.0	4.590708347462429
3.0	0.5	-9.76923076923077	-10.0	5.065661469743301
3.0	0.5	-9.324786324786324	-9.555555555555555	5.065661469743301
3.0	0.5	-8.88034188034188	-9.11111111111111	5.065661469743301
3.0	0.5	-8.435897435897434	-8.666666666666666	5.065661469743301
3.0	0.5	-7.991452991452991	-8.222222222222221	5.065661469743301
3.0	0.5	-7.547008547008547	-7.777777777777778	5.065661469743301
3.0	0.5	-7.102564102564103	-7.333333333333334	5.065661469743301
3.0	0.5	-6.6581196581196584	-6.888888888888889	5.065661469743301
3.0	0.5	-6.213675213675214	-6.444444444444445	5.065661469743301
3.0	0.5	-5.769230769230769	-6.0	5.065661469743301
3.0	0.5	-10.23076923076923	-10.0	5.242764539047815
3.0	0.5	-9.786324786324787	-9.555555555555555	5.242764539047815
3.0	0.5	-9.34188034188034	-9.11111111111111	5.242764539047815
3.0	0.5	-8.897435897435898	-8.666666666666666	5.242764539047815
3.0	0.5	-8.452991452991451	-8.222222222222221	5.242764539047815
3.0	0.5	-8.008547008547009	-7.777777777777778	5.242764539047815
3.0	0.5	-7.564102564102565	-7.333333333333334	5.242764539047815
3.0	0.5	-7.11965811965812	-6.888888888888889	5.242764539047815
3.0	0.5	-6.6752136752136755	-6.444444444444445	5.242764539047815
3.0	0.5	-6.230769230769231	-6.0	5.242764539047815
3.0	0.5	-10.692307692307693	-10.0	2.110849720501191
3.0	0.5	-10.247863247863247	-9.555555555555555	2.110849720501191
3.0	0.5	-9.803418803418804	-9.11111111111111	2.110849720501191
3.0	0.5	-9.358974358974358	-8.666666666666666	2.110849720501191
3.0	0.5	-8.914529914529915	-8.222222222222221	2.110849720501191
3.0	0.5	-8.47008547008547	-7.777777777777778	2.110849720501191
3.0	0.5	-8.025641025641026	-7.333333333333334	2.110849720501191
3.0	0.5	-7.581196581196582	-6.888888888888889	2.110849720501191
3.0	0.5	-7.136752136752137	-6.444444444444445	2.110849720501191
3.0	0.5	-6.6923076923076925	-6.0	2.110849720501191
3.0	0.5	-11.153846153846153	-10.0	-3.8695728580109043
3.0	0.5	-10.70940170940171	-9.555555555555555	-3.8695728580109043
3.0	0.5	-10.264957264957264	-9.11111111111111	-3.8695728580109043
3.0	0.5	-9.820512820512821	-8.666666666666666	-3.8695728580109043
3.0	0.5	-9.376068376068375	-8.222222222222221	-3.8695728580109043
3.0	0.5	-8.931623931623932	-7.777777777777778	-3.8695728580109043
3.0	0.5	-8.487179487179489	-7.333333333333334	-3.8695728580109043
3.0	0.5	-8.042735042735043	-6.888888888888889	-3.8695728580109043
3.0	0.5	-7.598290598290599	-6.444444444444445	-3.8695728580109043
3.0	0.5	-7.153846153846154	-6.0	-3.8695728580109043
3.0	0.5	-11.615384615384617	-10.0	-11.806752198150571
3.0	0.5	-11.17094017094017	-9.555555555555555	-11.806752198150571
3.0	0.5	-10.726495726495727	-9.11111111111111	-11.806752198150571
3.0	0.5	-10.282051282051281	-8.666666666666666	-11.806752198150571
3.0	0.5	-9.837606837606838	-8.222222222222221	-11.806752198150571
3.0	0.5	-9.393162393162394	-7.777777777777778	-11.806752198150571
3.0	0.5	-8.948717948717949	-7.333333333333334	-11.806752198150571
3.0	0.5	-8.504273504273506	-6.888888888888889	-11.806752198150571
3.0	0.5	-8.05982905982906	-6.444444444444445	-11.806752198150571
3.0	0.5	-7.615384615384616	-6.0	-11.806752198150571
3.0	0.5	-12.076923076923077	-10.0	-21.509899737455054
3.0	0.5	-11.632478632478634	-9.555555555555555	-21.509899737455054
3.0	0.5	-11.188034188034187	-9.11111111111111	-21.509899737455054
3.0	0.5	-10.743589743589745	-8.666666666666666	-21.509899737455054
3.0	0.5	-10.299145299145298	-8.222222222222221	-21.509899737455054
3.0	0.5	-9.854700854700855	-7.777777777777778	-21.509899737455054
3.0	0.5	-9.410256410256412	-7.333333333333334	-21.509899737455054
3.0	0.5	-8.965811965811966	-6.888888888888889	-21.509899737455054
3.0	0.5	-8.521367521367523	-6.444444444444445	-21.509899737455054
3.0	0.5	-8.076923076923077	-6.0	-21.509899737455054
3.0	0.5	-12.538461538461538	-10.0	-33.5034041919435
3.0	0.5	-12.094017094017094	-9.555555555555555	-33.5034041919435
3.0	0.5	-11.649572649572649	-9.11111111111111	-33.5034041919435
3.0	0.5	-11.205128205128204	-8.666666666666666	-33.5034041919435
3.0	0.5	-10.76068376068376	-8.222222222222221	-33.5034041919435
3.0	0.5	-10.316239316239315	-7.777777777777778	-33.5034041919435
3.0	0.5	-9.871794871794872	-7.333333333333334	-33.5034041919435
3.0	0.5	-9.427350427350428	-6.888888888888889	-33.5034041919435
3.0	0.5	-8.982905982905983	-6.444444444444445	-33.5034041919435
3.0	0.5	-8.538461538461538	-6.0	-33.5034041919435
3.0	0.5	-13.0	-10.0	-46.83978561274571
3.0	0.5	-12.555555555555555	-9.555555555555555	-46.83978561274571
3.0	0.5	-12.11111111111111	-9.11111111111111	-46.83978561274571
3.0	0.5	-11.666666666666666	-8.666666666666666	-46.83978561274571
3.0	0.5	-11.222222222222221	-8.222222222222221	-46.83978561274571
3.0	0.5	-10.777777777777779	-7.777777777777778	-46.83978561274571
3.0	0.5	-10.333333333333334	-7.333333333333334	-46.83978561274571
3.0	0.5	-9.88888888888889	-6.888888888888889	-46.83978561274571
3.0	0.5	-9.444444444444445	-6.444444444444445	-46.83978561274571
3.0	0.5	-9.0	-6.0	-46.83978561274571
3.0	1.0	-7.0	-10.0	-0.6887097331632318
3.0	1.0	-6.555555555555555	-9.555555555555555	-0.6887097331632318
3.0	1.0	-6.111111111111111	-9.11111111111111	-0.6887097331632318
3.0	1.0	-5.666666666666666	-8.666666666666666	-0.6887097331632318
3.0	1.0	-5.222222222222221	-8.222222222222221	-0.6887097331632318
3.0	1.0	-4.777777777777778	-7.777777777777778	-0.6887097331632318
3.0	1.0	-4.333333333333334	-7.333333333333334	-0.6887097331632318
3.0	1.0	-3.8888888888888893	-6.888888888888889	-0.6887097331632318
3.0	1.0	-3.4444444444444446	-6.444444444444445	-0.6887097331632318
3.0	1.0	-3.0	-6.0	-0.6887097331632318
3.0	1.0	-7.461538461538462	-10.0	0.5016552796939102
3.0	1.0	-7.017094017094017	-9.555555555555555	0.5016552796939102
3.0	1.0	-6.572649572649572	-9.11111111111111	0.5016552796939102
3.0	1.0	-6.128205128205128	-8.666666666666666	0.5016552796939102
3.0	1.0	-5.683760683760683	-8.222222222222221	0.5016552796939102
3.0	1.0	-5.239316239316239	-7.777777777777778	0.5016552796939102
3.0	1.0	-4.794871794871796	-7.333333333333334	0.5016552796939102
3.0	1.0	-4.350427350427351	-6.888888888888889	0.5016552796939102
3.0	1.0	-3.9059829059829063	-6.444444444444445	0.5016552796939102
3.0	1.0	-3.4615384615384617	-6.0	0.5016552796939102
3.0	1.0	-7.923076923076923	-10.0	1.6485481402455038
3.0	1.0	-7.478632478632479	-9.555555555555555	1.6485481402455038
3.0	1.0	-7.034188034188034	-9.11111111111111	1.6485481402455038
3.0	1.0	-6.589743589743589	-8.666666666666666	1.6485481402455038
3.0	1.0	-6.145299145299145	-8.222222222222221	1.6485481402455038
3.0	1.0	-5.700854700854701	-7.777777777777778	1.6485481402455038
3.0	1.0	-5.256410256410257	-7.333333333333334	1.6485481402455038
3.0	1.0	-4.811965811965813	-6.888888888888889	1.6485481402455038
3.0	1.0	-4.367521367521368	-6.444444444444445	1.6485481402455038
3.0	1.0	-3.9230769230769234	-6.0	1.6485481402455038
3.0	1.0	-8.384615384615385	-10.0	2.729083631846635
3.0	1.0	-7.94017094017094	-9.555555555555555	2.729083631846635
3.0	1.0	-7.495726495726496	-9.11111111111111	2.729083631846635
3.0	1.0	-7.051282051282051	-8.666666666666666	2.729083631846635
3.0	1.0	-6.6068376068376065	-8.222222222222221	2.729083631846635
3.0	1.0	-6.162393162393162	-7.777777777777778	2.729083631846635
3.0	1.0	-5.717948717948719	-7.333333333333334	2.729083631846635
3.0	1.0	-5.273504273504274	-6.888888888888889	2.729083631846635
3.0	1.0	-4.82905982905983	-6.444444444444445	2.729083631846635
3.0	1.0	-4.384615384615385	-6.0	2.729083631846635
3.0	1.0	-8.846153846153847	-10.0	3.6774493468363283
3.0	1.0	-8.401709401709402	-9.555555555555555	3.6774493468363283
3.0	1.0	-7.957264957264957	-9.11111111111111	3.6774493468363283
3.0	1.0	-7.512820512820513	-8.666666666666666	3.6774493468363283
3.0	1.0	-7.068376068376068	-8.222222222222221	3.6774493468363283
3.0	1.0	-6.6239316239316235	-7.777777777777778	3.6774493468363283
3.0	1.0	-6.179487179487181	-7.333333333333334	3.6774493468363283
3.0	1.0	-5.735042735042736	-6.888888888888889	3.6774493468363283
3.0	1.0	-5.290598290598291	-6.444444444444445	3.6774493468363283
3.0	1.0	-4.846153846153847	-6.0	3.6774493468363283
3.0	1.0	-9.307692307692308	-10.0	4.3910094811129765
3.0	1.0	-8.863247863247864	-9.555555555555555	4.3910094811129765
3.0	1.0	-8.418803418803419	-9.11111111111111	4.3910094811129765
3.0	1.0	-7.9743589743589745	-8.666666666666666	4.3910094811129765
3.0	1.0	-7.52991452991453	-8.222222222222221	4.3910094811129765
3.0	1.0	-7.085470085470085	-7.777777777777778	4.3910094811129765
3.0	1.0	-6.641025641025642	-7.333333333333334	4.3910094811129765
3.0	1.0	-6.196581196581198	-6.888888888888889	4.3910094811129765
3.0	1.0	-5.752136752136753	-6.444444444444445	4.3910094811129765
3.0	1.0	-5.307692307692308	-6.0	4.3910094811129765
3.0	1.0	-9.76923076923077	-10.0	4.9097364029254305
3.0	1.0	-9.324786324786324	-9.555555555555555	4.9097364029254305
3.0	1.0	-8.88034188034188	-9.11111111111111	4.9097364029254305
3.0	1.0	-8.435897435897434	-8.666666666666666	4.9097364029254305
3.0	1.0	-7.991452991452991	-8.222222222222221	4.9097364029254305
3.0	1.0	-7.547008547008547	-7.777777777777778	4.9097364029254305
3.0	1.0	-7.102564102564103	-7.333333333333334	4.9097364029254305
3.0	1.0	-6.6581196581196584	-6.888888888888889	4.9097364029254305
3.0	1.0	-6.213675213675214	-6.444444444444445	4.9097364029254305
3.0	1.0	-5.769230769230769	-6.0	4.9097364029254305
3.0	1.0	-10.23076923076923	-10.0	4.927255285227406
3.0	1.0	-9.786324786324787	-9.555555555555555	4.927255285227406
3.0	1.0	-9.34188034188034	-9.11111111111111	4.927255285227406
3.0	1.0	-8.897435897435898	-8.666666666666666	4.927255285227406
3.0	1.0	-8.452991452991451	-8.222222222222221	4.927255285227406
3.0	1.0	-8.008547008547009	-7.777777777777778	4.927255285227406
3.0	1.0	-7.564102564102565	-7.333333333333334	4.927255285227406
3.0	1.0	-7.11965811965812	-6.888888888888889	4.927255285227406
3.0	1.0	-6.6752136752136755	-6.444444444444445	4.927255285227406
3.0	1.0	-6.230769230769231	-6.0	4.927255285227406
3.0	1.0	-10.692307692307693	-10.0	4.080419615873719
3.0	1.0	-10.247863247863247	-9.555555555555555	4.080419615873719
3.0	1.0	-9.803418803418804	-9.11111111111111	4.080419615873719
3.0	1.0	-9.358974358974358	-8.666666666666666	4.080419615873719
3.0	1.0	-8.914529914529915	-8.222222222222221	4.080419615873719
3.0	1.0	-8.47008547008547	-7.777777777777778	4.080419615873719
3.0	1.0	-8.025641025641026	-7.333333333333334	4.080419615873719
3.0	1.0	-7.581196581196582	-6.888888888888889	4.080419615873719
3.0	1.0	-7.136752136752137	-6.444444444444445	4.080419615873719
3.0	1.0	-6.6923076923076925	-6.0	4.080419615873719
3.0	1.0	-11.153846153846153	-10.0	2.2908024215418537
3.0	1.0	-10.70940170940171	-9.555555555555555	2.2908024215418537
3.0	1.0	-10.264957264957264	-9.11111111111111	2.2908024215418537
3.0	1.0	-9.820512820512821	-8.666666666666666	2.2908024215418537
3.0	1.0	-9.376068376068375	-8.222222222222221	2.2908024215418537
3.0	1.0	-8.931623931623932	-7.777777777777778	2.2908024215418537
3.0	1.0	-8.487179487179489	-7.333333333333334	2.2908024215418537
3.0	1.0	-8.042735042735043	-6.888888888888889	2.2908024215418537
3.0	1.0	-7.598290598290599	-6.444444444444445	2.2908024215418537
3.0	1.0	-7.153846153846154	-6.0	2.2908024215418537
3.0	1.0	-11.615384615384617	-10.0	-0.43899778342972706
3.0	1.0	-11.17094017094017	-9.555555555555555	-0.43899778342972706
3.0	1.0	-10.726495726495727	-9.11111111111111	-0.43899778342972706
3.0	1.0	-10.282051282051281	-8.666666666666666	-0.43899778342972706
3.0	1.0	-9.837606837606838	-8.222222222222221	-0.43899778342972706
3.0	1.0	-9.393162393162394	-7.777777777777778	-0.43899778342972706
3.0	1.0	-8.948717948717949	-7.333333333333334	-0.43899778342972706
3.0	1.0	-8.504273504273506	-6.888888888888889	-0.43899778342972706
3.0	1.0	-8.05982905982906	-6.444444444444445	-0.43899778342972706
3.0	1.0	-7.615384615384616	-6.0	-0.43899778342972706
3.0	1.0	-12.076923076923077	-10.0	-4.066820129417114
3.0	1.0	-11.632478632478634	-9.555555555555555	-4.066820129417114
3.0	1.0	-11.188034188034187	-9.11111111111111	-4.066820129417114
3.0	1.0	-10.743589743589745	-8.666666666666666	-4.066820129417114
3.0	1.0	-10.299145299145298	-8.222222222222221	-4.066820129417114
3.0	1.0	-9.854700854700855	-7.777777777777778	-4.066820129417114
3.0	1.0	-9.410256410256412	-7.333333333333334	-4.066820129417114
3.0	1.0	-8.965811965811966	-6.888888888888889	-4.066820129417114
3.0	1.0	-8.521367521367523	-6.444444444444445	-4.066820129417114
3.0	1.0	-8.076923076923077	-6.0	-4.066820129417114
3.0	1.0	-12.538461538461538	-10.0	-8.454191045470958
3.0	1.0	-12.094017094017094	-9.555555555555555	-8.454191045470958
3.0	1.0	-11.649572649572649	-9.11111111111111	-8.454191045470958
3.0	1.0	-11.205128205128204	-8.666666666666666	-8.454191045470958
3.0	1.0	-10.76068376068376	-8.222222222222221	-8.454191045470958
3.0	1.0	-10.316239316239315	-7.777777777777778	-8.454191045470958
3.0	1.0	-9.871794871794872	-7.333333333333334	-8.454191045470958
3.0	1.0	-9.427350427350428	-6.888888888888889	-8.454191045470958
3.0	1.0	-8.982905982905983	-6.444444444444445	-8.454191045470958
3.0	1.0	-8.538461538461538	-6.0	-8.454191045470958
3.0	1.0	-13.0	-10.0	-13.384038712662772
3.0	1.0	-12.555555555555555	-9.555555555555555	-13.384038712662772
3.0	1.0	-12.11111111111111	-9.11111111111111	-13.384038712662772
3.0	1.0	-11.666666666666666	-8.666666666666666	-13.384038712662772
3.0	1.0	-11.222222222222221	-8.222222222222221	-13.384038712662772
3.0	1.0	-10.777777777777779	-7.777777777777778	-13.384038712662772
3.0	1.0	-10.333333333333334	-7.333333333333334	-13.384038712662772
3.0	1.0	-9.88888888888889	-6.888888888888889	-13.384038712662772
3.0	1.0	-9.444444444444445	-6.444444444444445	-13.384038712662772
3.0	1.0	-9.0	-6.0	-13.384038712662772
3.0	1.5	-7.0	-10.0	0.009010142132672611
3.0	1.5	-6.555555555555555	-9.555555555555555	0.009010142132672611
3.0	1.5	-6.111111111111111	-9.11111111111111	0.009010142132672611
3.0	1.5	-5.666666666666666	-8.666666666666666	0.009010142132672611
3.0	1.5	-5.222222222222221	-8.222222222222221	0.009010142132672611
3.0	1.5	-4.777777777777778	-7.777777777777778	0.009010142132672611
3.0	1.5	-4.333333333333334	-7.333333333333334	0.009010142132672611
3.0	1.5	-3.8888888888888893	-6.888888888888889	0.009010142132672611
3.0	1.5	-3.4444444444444446	-6.444444444444445	0.009010142132672611
3.0	1.5	-3.0	-6.0	0.009010142132672611
3.0	1.5	-7.461538461538462	-10.0	1.1232974083112832
3.0	1.5	-7.017094017094017	-9.555555555555555	1.1232974083112832
3.0	1.5	-6.572649572649572	-9.11111111111111	1.1232974083112832
3.0	1.5	-6.128205128205128	-8.666666666666666	1.1232974083112832
3.0	1.5	-5.683760683760683	-8.222222222222221	1.1232974083112832
3.0	1.5	-5.239316239316239	-7.777777777777778	1.1232974083112832
3.0	1.5	-4.794871794871796	-7.333333333333334	1.1232974083112832
3.0	1.5	-4.350427350427351	-6.888888888888889	1.1232974083112832
3.0	1.5	-3.9059829059829063	-6.444444444444445	1.1232974083112832
3.0	1.5	-3.4615384615384617	-6.0	1.1232974083112832
3.0	1.5	-7.923076923076923	-10.0	2.1540534573531978
3.0	1.5	-7.478632478632479	-9.555555555555555	2.1540534573531978
3.0	1.5	-7.034188034188034	-9.11111111111111	2.1540534573531978
3.0	1.5	-6.589743589743589	-8.666666666666666	2.1540534573531978
3.0	1.5	-6.145299145299145	-8.222222222222221	2.1540534573531978
3.0	1.5	-5.700854700854701	-7.777777777777778	2.1540534573531978
3.0	1.5	-5.256410256410257	-7.333333333333334	2.1540534573531978
3.0	1.5	-4.811965811965813	-6.888888888888889	2.1540534573531978
3.0	1.5	-4.367521367521368	-6.444444444444445	2.1540534573531978
3.0	1.5	-3.9230769230769234	-6.0	2.1540534573531978
3.0	1.5	-8.384615384615385	-10.0	3.054921693570558
3.0	1.5	-7.94017094017094	-9.555555555555555	3.054921693570558
3.0	1.5	-7.495726495726496	-9.11111111111111	3.054921693570558
3.0	1.5	-7.051282051282051	-8.666666666666666	3.054921693570558
3.0	1.5	-6.6068376068376065	-8.222222222222221	3.054921693570558
3.0	1.5	-6.162393162393162	-7.777777777777778	3.054921693570558
3.0	1.5	-5.717948717948719	-7.333333333333334	3.054921693570558
3.0	1.5	-5.273504273504274	-6.888888888888889	3.054921693570558
3.0	1.5	-4.82905982905983	-6.444444444444445	3.054921693570558
3.0	1.5	-4.384615384615385	-6.0	3.054921693570558
3.0	1.5	-8.846153846153847	-10.0	3.792156845146602
3.0	1.5	-8.401709401709402	-9.555555555555555	3.792156845146602
3.0	1.5	-7.957264957264957	-9.11111111111111	3.792156845146602
3.0	1.5	-7.512820512820513	-8.666666666666666	3.792156845146602
3.0	1.5	-7.068376068376068	-8.222222222222221	3.792156845146602
3.0	1.5	-6.6239316239316235	-7.777777777777778	3.792156845146602
3.0	1.5	-6.179487179487181	-7.333333333333334	3.792156845146602
3.0	1.5	-5.735042735042736	-6.888888888888889	3.792156845146602
3.0	1.5	-5.290598290598291	-6.444444444444445	3.792156845146602
3.0	1.5	-4.846153846153847	-6.0	3.792156845146602
3.0	1.5	-9.307692307692308	-10.0	4.349191202701328
3.0	1.5	-8.863247863247864	-9.555555555555555	4.349191202701328
3.0	1.5	-8.418803418803419	-9.11111111111111	4.349191202701328
3.0	1.5	-7.9743589743589745	-8.666666666666666	4.349191202701328
3.0	1.5	-7.52991452991453	-8.222222222222221	4.349191202701328
3.0	1.5	-7.085470085470085	-7.777777777777778	4.349191202701328
3.0	1.5	-6.641025641025642	-7.333333333333334	4.349191202701328
3.0	1.5	-6.196581196581198	-6.888888888888889	4.349191202701328
3.0	1.5	-5.752136752136753	-6.444444444444445	4.349191202701328
3.0	1.5	-5.307692307692308	-6.0	4.349191202701328
3.0	1.5	-9.76923076923077	-10.0	4.666774499490991
3.0	1.5	-9.324786324786324	-9.555555555555555	4.666774499490991
3.0	1.5	-8.88034188034188	-9.11111111111111	4.666774499490991
3.0	1.5	-8.435897435897434	-8.666666666666666	4.666774499490991
3.0	1.5	-7.991452991452991	-8.222222222222221	4.666774499490991
3.0	1.5	-7.547008547008547	-7.777777777777778	4.666774499490991
3.0	1.5	-7.102564102564103	-7.333333333333334	4.666774499490991
3.0	1.5	-6.6581196581196584	-6.888888888888889	4.666774499490991
3.0	1.5	-6.213675213675214	-6.444444444444445	4.666774499490991
3.0	1.5	-5.769230769230769	-6.0	4.666774499490991
3.0	1.5	-10.23076923076923	-10.0	4.655094060325503
3.0	1.5	-9.786324786324787	-9.555555555555555	4.655094060325503
3.0	1.5	-9.34188034188034	-9.11111111111111	4.655094060325503
3.0	1.5	-8.897435897435898	-8.666666666666666	4.655094060325503
3.0	1.5	-8.452991452991451	-8.222222222222221	4.655094060325503
3.0	1.5	-8.008547008547009	-7.777777777777778	4.655094060325503
3.0	1.5	-7.564102564102565	-7.333333333333334	4.655094060325503
3.0	1.5	-7.11965811965812	-6.888888888888889	4.655094060325503
3.0	1.5	-6.6752136752136755	-6.444444444444445	4.655094060325503
3.0	1.5	-6.230769230769231	-6.0	4.655094060325503
3.0	1.5	-10.692307692307693	-10.0	4.254688705628871
3.0	1.5	-10.247863247863247	-9.555555555555555	4.254688705628871
3.0	1.5	-9.803418803418804	-9.11111111111111	4.254688705628871
3.0	1.5	-9.358974358974358	-8.666666666666666	4.254688705628871
3.0	1.5	-8.914529914529915	-8.222222222222221	4.254688705628871
3.0	1.5	-8.47008547008547	-7.777777777777778	4.254688705628871
3.0	1.5	-8.025641025641026	-7.333333333333334	4.254688705628871
3.0	1.5	-7.581196581196582	-6.888888888888889	4.254688705628871
3.0	1.5	-7.136752136752137	-6.444444444444445	4.254688705628871
