width	log10_fpeak	f	spectrum
2.5	-5.199999999999999	-6.9	-2.588547694090828
2.5	-5.199999999999999	-6.8	-2.4880870333146934
2.5	-5.199999999999999	-6.7	-2.393281463203285
2.5	-5.199999999999999	-6.6	-2.304216050174663
2.5	-5.199999999999999	-6.5	-2.22097546962384
2.5	-5.199999999999999	-6.4	-2.1436434953817836
2.5	-5.199999999999999	-6.3	-2.072302513938212
2.5	-5.199999999999999	-6.2	-2.007033078193578
2.5	-5.199999999999999	-6.1	-1.9479135106944225
2.5	-5.199999999999999	-6.0	-1.8950195634207971
2.5	-5.199999999999999	-5.9	-1.8484241379316757
2.5	-5.199999999999999	-5.8	-1.8081970656090325
2.5	-5.199999999999999	-5.7	-1.7744049472890127
2.5	-5.199999999999999	-5.6	-1.747111047950834
2.5	-5.199999999999999	-5.5	-1.726375241811955
2.5	-5.199999999999999	-5.4	-1.7122540022655426
2.5	-5.199999999999999	-5.3	-1.704800430696394
2.5	-5.199999999999999	-5.2	-1.7040643175295662
2.5	-5.199999999999999	-5.1	-1.7100922300548496
2.5	-5.199999999999999	-5.0	-1.72292762153439
2.5	-5.1	-11.0	-10.809737210126315
2.5	-5.1	-10.9	-10.55193767860536
2.5	-5.1	-10.8	-10.295680523402886
2.5	-5.1	-10.7	-10.0410530507439
2.5	-5.1	-10.6	-9.788147571326153
2.5	-5.1	-10.5	-9.537063659040319
2.5	-5.1	-10.4	-9.287905817289566
2.5	-5.1	-10.3	-9.040784515335345
2.5	-5.1	-10.2	-8.795815675710658
2.5	-5.1	-10.1	-8.553120239749589
2.5	-5.1	-10.0	-8.312823578290432
2.5	-5.1	-9.9	-8.075054756898632
2.5	-5.1	-9.8	-7.839945673647502
2.5	-5.1	-9.7	-7.607630095530996
2.5	-5.1	-9.6	-7.378242625770172
2.5	-5.1	-9.5	-7.151917638761213
2.5	-5.1	-9.4	-6.92878822141736
2.5	-5.1	-9.3	-6.708985159609695
2.5	-5.1	-9.2	-6.492636006083873
2.5	-5.1	-9.1	-6.279864262157517
2.5	-5.1	-9.0	-6.070788700271769
2.5	-5.1	-8.9	-5.865522848099709
2.5	-5.1	-8.8	-5.664174647998091
2.5	-5.1	-8.7	-5.4668462988380995
2.5	-5.1	-8.6	-5.27363428002835
2.5	-5.1	-8.5	-5.0846295511730295
2.5	-5.1	-8.4	-4.899917914293305
2.5	-5.1	-8.3	-4.719580519942877
2.5	-5.1	-8.2	-4.543694493412282
2.5	-5.1	-8.1	-4.372333652945563
2.5	-5.1	-8.0	-4.2055692885808815
2.5	-5.1	-7.9	-4.043470968028068
2.5	-5.1	-7.8	-3.8861073354571998
2.5	-5.1	-7.7	-3.7335468695430563
2.5	-5.1	-7.6	-3.585858569882211
2.5	-5.1	-7.5	-3.443112544531988
2.5	-5.1	-7.4	-3.3053804771687476
2.5	-5.1	-7.3	-3.1727359585984085
2.5	-5.1	-7.2	-3.045254674951521
2.5	-5.1	-7.1	-2.9230144518543564
2.5	-5.1	-7.0	-2.8060951616387917
2.5	-5.1	-6.9	-2.694578506211305
2.5	-5.1	-6.8	-2.5885476940908143
2.5	-5.1	-6.7	-2.4880870333146934
2.5	-5.1	-6.6	-2.3932814632028956
2.5	-5.1	-6.5	-2.304216050174663
2.5	-5.1	-6.4	-2.22097546962384
2.5	-5.1	-6.3	-2.143643495381641
2.5	-5.1	-6.2	-2.072302513938212
2.5	-5.1	-6.1	-2.0070330781936314
2.5	-5.1	-6.0	-1.9479135106944225
2.5	-5.1	-5.9	-1.8950195634207971
2.5	-5.1	-5.8	-1.8484241379312352
2.5	-5.1	-5.7	-1.8081970656090325
2.5	-5.1	-5.6	-1.7744049472873749
2.5	-5.1	-5.5	-1.747111047950834
2.5	-5.1	-5.4	-1.726375241811955
2.5	-5.1	-5.3	-1.7122540022656778
2.5	-5.1	-5.2	-1.704800430696394
2.5	-5.1	-5.1	-1.7040643175299173
2.5	-5.1	-5.0	-1.7100922300548496
2.5	-5.0	-11.0	-11.068996999182758
2.5	-5.0	-10.9	-10.809737210126315
2.5	-5.0	-10.8	-10.55193767860536
2.5	-5.0	-10.7	-10.295680523402883
2.5	-5.0	-10.6	-10.0410530507439
2.5	-5.0	-10.5	-9.788147571326153
2.5	-5.0	-10.4	-9.537063659040319
2.5	-5.0	-10.3	-9.287905817289566
2.5	-5.0	-10.2	-9.040784515335341
2.5	-5.0	-10.1	-8.795815675710658
2.5	-5.0	-10.0	-8.553120239749589
2.5	-5.0	-9.9	-8.312823578290432
2.5	-5.0	-9.8	-8.075054756898632
2.5	-5.0	-9.7	-7.839945673647496
2.5	-5.0	-9.6	-7.607630095530996
2.5	-5.0	-9.5	-7.378242625770172
2.5	-5.0	-9.4	-7.151917638761213
2.5	-5.0	-9.3	-6.92878822141736
2.5	-5.0	-9.2	-6.708985159609723
2.5	-5.0	-9.1	-6.492636006083873
2.5	-5.0	-9.0	-6.279864262157517
2.5	-5.0	-8.9	-6.070788700271769
2.5	-5.0	-8.8	-5.865522848099709
2.5	-5.0	-8.7	-5.664174647998029
2.5	-5.0	-8.6	-5.4668462988380995
2.5	-5.0	-8.5	-5.27363428002835
2.5	-5.0	-8.4	-5.0846295511730295
2.5	-5.0	-8.3	-4.899917914293305
2.5	-5.0	-8.2	-4.7195805199422995
2.5	-5.0	-8.1	-4.543694493412282
2.5	-5.0	-8.0	-4.372333652945563
2.5	-5.0	-7.9	-4.2055692885808815
2.5	-5.0	-7.8	-4.0434709680289815
2.5	-5.0	-7.7	-3.8861073354571998
2.5	-5.0	-7.6	-3.7335468695429483
2.5	-5.0	-7.5	-3.585858569882211
2.5	-5.0	-7.4	-3.443112544531988
2.5	-5.0	-7.3	-3.305380477169212
2.5	-5.0	-7.2	-3.1727359585984085
2.5	-5.0	-7.1	-3.0452546749513836
2.5	-5.0	-7.0	-2.9230144518545593
2.5	-5.0	-6.9	-2.8060951616387917
2.5	-5.0	-6.8	-2.694578506211014
2.5	-5.0	-6.7	-2.5885476940908143
2.5	-5.0	-6.6	-2.4880870333146388
2.5	-5.0	-6.5	-2.3932814632028956
2.5	-5.0	-6.4	-2.304216050174663
2.5	-5.0	-6.3	-2.220975469624287
2.5	-5.0	-6.2	-2.143643495381641
2.5	-5.0	-6.1	-2.072302513938952
2.5	-5.0	-6.0	-2.0070330781936314
2.5	-5.0	-5.9	-1.9479135106944225
2.5	-5.0	-5.8	-1.8950195634165645
2.5	-5.0	-5.7	-1.8484241379312352
2.5	-5.0	-5.6	-1.8081970656090587
2.5	-5.0	-5.5	-1.7744049472873749
2.5	-5.0	-5.4	-1.747111047950834
2.5	-5.0	-5.3	-1.7263752418115
2.5	-5.0	-5.2	-1.7122540022656778
2.5	-5.0	-5.1	-1.7048004306949311
2.5	-5.0	-5.0	-1.7040643175299173
2.6	-11.0	-11.0	-1.7040643174626182
2.6	-11.0	-10.9	-1.7100922299682675
2.6	-11.0	-10.8	-1.7229276213207978
2.6	-11.0	-10.7	-1.7426109554628981
2.6	-11.0	-10.6	-1.7691798433760575
2.6	-11.0	-10.5	-1.8026691868823208
2.6	-11.0	-10.4	-1.843111326748951
2.6	-11.0	-10.3	-1.89053619200311
2.6	-11.0	-10.2	-1.9449714483687996
2.6	-11.0	-10.1	-2.006442644016034
2.6	-11.0	-10.0	-2.0749733507762596
2.6	-11.0	-9.9	-2.150585301134815
2.6	-11.0	-9.8	-2.2332985177909666
2.6	-11.0	-9.7	-2.3231314377051167
2.6	-11.0	-9.6	-2.420101029378804
2.6	-11.0	-9.5	-2.5242229024927503
2.6	-11.0	-9.4	-2.6355114112842553
2.6	-11.0	-9.3	-2.753979750792102
2.6	-11.0	-9.2	-2.8796400464932823
2.6	-11.0	-9.1	-3.0125034374327977
2.6	-11.0	-9.0	-3.080085427824217
2.6	-11.0	-8.9	-3.21649596375265
2.6	-11.0	-8.8	-3.359588432315225
2.6	-11.0	-8.7	-3.5093701366218224
2.6	-11.0	-8.6	-3.665847819761466
2.6	-11.0	-8.5	-3.8290277055147253
2.6	-11.0	-8.4	-3.998915536629918
2.6	-11.0	-8.3	-4.175516609732622
2.6	-11.0	-8.2	-4.358835807645808
2.6	-11.0	-8.1	-4.548877629280761
2.6	-11.0	-8.0	-4.745646217329534
2.6	-11.0	-7.9	-4.949145383532748
2.6	-11.0	-7.8	-5.159378631412714
2.6	-11.0	-7.7	-5.376349179272863
2.6	-11.0	-7.6	-5.600059978331742
2.6	-11.0	-7.5	-5.830513731672873
2.6	-11.0	-7.4	-6.0677129108152545
2.6	-11.0	-7.3	-6.311659770836407
2.6	-11.0	-7.2	-6.56235636446899
2.6	-11.0	-7.1	-6.819804554869695
2.6	-11.0	-7.0	-7.084096366736387
2.6	-11.0	-6.9	-7.355067723408768
2.6	-11.0	-6.8	-7.632982961663614
2.6	-11.0	-6.7	-7.9175694702775035
2.6	-11.0	-6.6	-8.209424497656146
2.6	-11.0	-6.5	-8.50745733040907
2.6	-11.0	-6.4	-8.818240510897539
2.6	-11.0	-6.3	-9.126040459135858
2.6	-11.0	-6.2	-9.449528163682167
2.6	-11.0	-6.1	-9.783450571105043
2.6	-11.0	-6.0	-10.133953435738013
2.6	-11.0	-5.9	-10.410439637775621
2.6	-11.0	-5.8	-10.748170651716253
2.6	-11.0	-5.7	-11.100259464439134
2.6	-11.0	-5.6	-11.459122311892092
2.6	-11.0	-5.5	-11.824757446898548
2.6	-11.0	-5.4	-12.197163358625946
2.6	-11.0	-5.3	-12.576338710552184
2.6	-11.0	-5.2	-12.96228228550609
2.6	-11.0	-5.1	-13.35499295422721
2.6	-11.0	-5.0	-13.75446961460832
2.6	-10.9	-11.0	-1.7048004306990507
2.6	-10.9	-10.9	-1.7040643174626182
2.6	-10.9	-10.8	-1.7100922299682675
2.6	-10.9	-10.7	-1.7229276213209064
2.6	-10.9	-10.6	-1.7426109554628981
2.6	-10.9	-10.5	-1.7691798433760575
2.6	-10.9	-10.4	-1.8026691868823208
2.6	-10.9	-10.3	-1.843111326748951
2.6	-10.9	-10.2	-1.8905361920043176
2.6	-10.9	-10.1	-1.9449714483687996
2.6	-10.9	-10.0	-2.006442644016034
2.6	-10.9	-9.9	-2.0749733507762596
2.6	-10.9	-9.8	-2.150585301134815
2.6	-10.9	-9.7	-2.2332985177913116
2.6	-10.9	-9.6	-2.3231314377051167
2.6	-10.9	-9.5	-2.420101029378804
2.6	-10.9	-9.4	-2.5242229024927503
2.6	-10.9	-9.3	-2.6355114112842553
2.6	-10.9	-9.2	-2.7539797507922037
2.6	-10.9	-9.1	-2.8796400464932823
2.6	-10.9	-9.0	-2.950348916963952
2.6	-10.9	-8.9	-3.080085427824217
2.6	-10.9	-8.8	-3.21649596375265
2.6	-10.9	-8.7	-3.359588432315219
2.6	-10.9	-8.6	-3.5093701366218224
2.6	-10.9	-8.5	-3.665847819761466
2.6	-10.9	-8.4	-3.8290277055147253
2.6	-10.9	-8.3	-3.998915536629918
2.6	-10.9	-8.2	-4.175516609732671
2.6	-10.9	-8.1	-4.358835807645808
2.6	-10.9	-8.0	-4.548877629280761
2.6	-10.9	-7.9	-4.745646217329534
2.6	-10.9	-7.8	-4.94914538353275
2.6	-10.9	-7.7	-5.159378631412714
2.6	-10.9	-7.6	-5.376349179272864
2.6	-10.9	-7.5	-5.600059978331742
2.6	-10.9	-7.4	-5.830513731672873
2.6	-10.9	-7.3	-6.067712910815256
2.6	-10.9	-7.2	-6.311659770836407
2.6	-10.9	-7.1	-6.562356364468992
2.6	-10.9	-7.0	-6.81983443271473
2.6	-10.9	-6.9	-7.084096366736387
2.6	-10.9	-6.8	-7.355067723408765
2.6	-10.9	-6.7	-7.632982961663614
2.6	-10.9	-6.6	-7.917569470277505
2.6	-10.9	-6.5	-8.209424497656146
2.6	-10.9	-6.4	-8.50745733040907
2.6	-10.9	-6.3	-8.81824051089754
2.6	-10.9	-6.2	-9.126040459135858
2.6	-10.9	-6.1	-9.44952816368217
2.6	-10.9	-6.0	-9.783450571105043
2.6	-10.9	-5.9	-10.133953435738013
2.6	-10.9	-5.8	-10.410439637775625
2.6	-10.9	-5.7	-10.748170651716253
2.6	-10.9	-5.6	-11.100259464439135
2.6	-10.9	-5.5	-11.459122311892092
2.6	-10.9	-5.4	-11.824757446898548
2.6	-10.9	-5.3	-12.19716335862595
2.6	-10.9	-5.2	-12.576338710552184
2.6	-10.9	-5.1	-12.962282285506094
2.6	-10.9	-5.0	-13.35499295422721
2.6	-10.8	-11.0	-1.7122540022725792
2.6	-10.8	-10.9	-1.7048004306990507
2.6	-10.8	-10.8	-1.7040643174626182
2.6	-10.8	-10.7	-1.7100922299668615
2.6	-10.8	-10.6	-1.7229276213209064
2.6	-10.8	-10.5	-1.7426109554628981
2.6	-10.8	-10.4	-1.7691798433760575
2.6	-10.8	-10.3	-1.8026691868823208
2.6	-10.8	-10.2	-1.84311132675025
2.6	-10.8	-10.1	-1.8905361920043176
2.6	-10.8	-10.0	-1.9449714483687996
2.6	-10.8	-9.9	-2.006442644016034
2.6	-10.8	-9.8	-2.0749733507762596
2.6	-10.8	-9.7	-2.1505853011346985
2.6	-10.8	-9.6	-2.2332985177913116
2.6	-10.8	-9.5	-2.3231314377051167
2.6	-10.8	-9.4	-2.420101029378804
2.6	-10.8	-9.3	-2.5242229024927503
2.6	-10.8	-9.2	-2.6355114112842544
2.6	-10.8	-9.1	-2.7539797507922037
2.6	-10.8	-9.0	-2.827277871488911
2.6	-10.8	-8.9	-2.950348916963952
2.6	-10.8	-8.8	-3.080085427824217
2.6	-10.8	-8.7	-3.2164959637526076
2.6	-10.8	-8.6	-3.359588432315219
2.6	-10.8	-8.5	-3.5093701366218224
2.6	-10.8	-8.4	-3.665847819761466
2.6	-10.8	-8.3	-3.8290277055147253
2.6	-10.8	-8.2	-3.998915536629921
2.6	-10.8	-8.1	-4.175516609732671
2.6	-10.8	-8.0	-4.358835807645808
2.6	-10.8	-7.9	-4.548877629280761
2.6	-10.8	-7.8	-4.7456462173295355
2.6	-10.8	-7.7	-4.94914538353275
2.6	-10.8	-7.6	-5.159378631412717
2.6	-10.8	-7.5	-5.376349179272864
2.6	-10.8	-7.4	-5.600059978331742
2.6	-10.8	-7.3	-5.830513731672875
2.6	-10.8	-7.2	-6.067712910815256
2.6	-10.8	-7.1	-6.311659770836407
2.6	-10.8	-7.0	-6.562381525057343
2.6	-10.8	-6.9	-6.81983443271473
2.6	-10.8	-6.8	-7.084096366736389
2.6	-10.8	-6.7	-7.355067723408765
2.6	-10.8	-6.6	-7.6329829616636165
2.6	-10.8	-6.5	-7.917569470277505
2.6	-10.8	-6.4	-8.209424497656146
2.6	-10.8	-6.3	-8.507457330409073
2.6	-10.8	-6.2	-8.81824051089754
2.6	-10.8	-6.1	-9.126040459135861
2.6	-10.8	-6.0	-9.44952816368217
2.6	-10.8	-5.9	-9.783450571105043
2.6	-10.8	-5.8	-10.133953435738016
2.6	-10.8	-5.7	-10.410439637775625
2.6	-10.8	-5.6	-10.748170651716254
2.6	-10.8	-5.5	-11.100259464439135
2.6	-10.8	-5.4	-11.459122311892092
2.6	-10.8	-5.3	-11.824757446898552
2.6	-10.8	-5.2	-12.19716335862595
2.6	-10.8	-5.1	-12.576338710552188
2.6	-10.8	-5.0	-12.962282285506094
2.6	-10.7	-11.0	-1.7263752418125033
2.6	-10.7	-10.9	-1.7122540022659178
2.6	-10.7	-10.8	-1.704800430700263
2.6	-10.7	-10.7	-1.7040643174626182
2.6	-10.7	-10.6	-1.7100922299682675
2.6	-10.7	-10.5	-1.7229276213207978
2.6	-10.7	-10.4	-1.7426109554661915
2.6	-10.7	-10.3	-1.769179843375874
2.6	-10.7	-10.2	-1.8026691868823208
2.6	-10.7	-10.1	-1.843111326748951
2.6	-10.7	-10.0	-1.89053619200311
2.6	-10.7	-9.9	-1.944971448368597
2.6	-10.7	-9.8	-2.006442644016195
2.6	-10.7	-9.7	-2.0749733507762596
2.6	-10.7	-9.6	-2.150585301134815
2.6	-10.7	-9.5	-2.2332985177909666
2.6	-10.7	-9.4	-2.3231314377052006
2.6	-10.7	-9.3	-2.4201010293787912
2.6	-10.7	-9.2	-2.5242229024927503
2.6	-10.7	-9.1	-2.6355114112842553
2.6	-10.7	-9.0	-2.7108630280149466
2.6	-10.7	-8.9	-2.8272778714888918
2.6	-10.7	-8.8	-2.9503489169642947
2.6	-10.7	-8.7	-3.080085427824217
2.6	-10.7	-8.6	-3.21649596375265
2.6	-10.7	-8.5	-3.359588432315225
2.6	-10.7	-8.4	-3.509370136621802
2.6	-10.7	-8.3	-3.6658478197614635
2.6	-10.7	-8.2	-3.8290277055147253
2.6	-10.7	-8.1	-3.998915536629918
2.6	-10.7	-8.0	-4.175516609732622
2.6	-10.7	-7.9	-4.358835807645806
2.6	-10.7	-7.8	-4.54887762928076
2.6	-10.7	-7.7	-4.745646217329532
2.6	-10.7	-7.6	-4.949145383532748
2.6	-10.7	-7.5	-5.1593786314127135
2.6	-10.7	-7.4	-5.37634917927286
2.6	-10.7	-7.3	-5.600059978331739
2.6	-10.7	-7.2	-5.8305137316728715
2.6	-10.7	-7.1	-6.0677129108152545
2.6	-10.7	-7.0	-6.311684341890759
2.6	-10.7	-6.9	-6.562381525057337
2.6	-10.7	-6.8	-6.819834432714727
2.6	-10.7	-6.7	-7.084096366736384
2.6	-10.7	-6.6	-7.355067723408768
2.6	-10.7	-6.5	-7.632982961663612
2.6	-10.7	-6.4	-7.917569470277501
2.6	-10.7	-6.3	-8.209424497656144
2.6	-10.7	-6.2	-8.507457330409068
2.6	-10.7	-6.1	-8.818240510897539
2.6	-10.7	-6.0	-9.126040459135856
2.6	-10.7	-5.9	-9.449528163682166
2.6	-10.7	-5.8	-9.783450571105039
2.6	-10.7	-5.7	-10.13395343573801
2.6	-10.7	-5.6	-10.410439637775621
2.6	-10.7	-5.5	-10.748170651716249
2.6	-10.7	-5.4	-11.100259464439128
2.6	-10.7	-5.3	-11.459122311892088
2.6	-10.7	-5.2	-11.824757446898547
2.6	-10.7	-5.1	-12.197163358625946
2.6	-10.7	-5.0	-12.57633871055218
2.6	-10.6	-11.0	-1.7471110479515912
2.6	-10.6	-10.9	-1.7263752418125033
2.6	-10.6	-10.8	-1.7122540022659178
2.6	-10.6	-10.7	-1.7048004306990507
2.6	-10.6	-10.6	-1.7040643174626182
2.6	-10.6	-10.5	-1.7100922299682675
2.6	-10.6	-10.4	-1.7229276213207978
2.6	-10.6	-10.3	-1.7426109554661915
2.6	-10.6	-10.2	-1.7691798433760575
2.6	-10.6	-10.1	-1.8026691868823208
2.6	-10.6	-10.0	-1.843111326748951
2.6	-10.6	-9.9	-1.89053619200311
2.6	-10.6	-9.8	-1.944971448368597
2.6	-10.6	-9.7	-2.006442644016034
2.6	-10.6	-9.6	-2.0749733507762596
2.6	-10.6	-9.5	-2.150585301134815
2.6	-10.6	-9.4	-2.2332985177909666
2.6	-10.6	-9.3	-2.3231314377052006
2.6	-10.6	-9.2	-2.420101029378804
2.6	-10.6	-9.1	-2.5242229024927503
2.6	-10.6	-9.0	-2.601094364377533
2.6	-10.6	-8.9	-2.7108630280149466
2.6	-10.6	-8.8	-2.8272778714888918
2.6	-10.6	-8.7	-2.950348916963952
2.6	-10.6	-8.6	-3.080085427824217
2.6	-10.6	-8.5	-3.21649596375265
2.6	-10.6	-8.4	-3.359588432315225
2.6	-10.6	-8.3	-3.509370136621802
2.6	-10.6	-8.2	-3.665847819761466
2.6	-10.6	-8.1	-3.8290277055147253
2.6	-10.6	-8.0	-3.998915536629918
2.6	-10.6	-7.9	-4.175516609732622
2.6	-10.6	-7.8	-4.358835807645808
2.6	-10.6	-7.7	-4.54887762928076
2.6	-10.6	-7.6	-4.745646217329534
2.6	-10.6	-7.5	-4.949145383532748
2.6	-10.6	-7.4	-5.1593786314127135
2.6	-10.6	-7.3	-5.376349179272863
2.6	-10.6	-7.2	-5.600059978331739
2.6	-10.6	-7.1	-5.830513731672873
2.6	-10.6	-7.0	-6.067723655601125
2.6	-10.6	-6.9	-6.311684341890759
2.6	-10.6	-6.8	-6.562381525057339
2.6	-10.6	-6.7	-6.819834432714727
2.6	-10.6	-6.6	-7.084096366736387
2.6	-10.6	-6.5	-7.355067723408768
2.6	-10.6	-6.4	-7.632982961663612
2.6	-10.6	-6.3	-7.9175694702775035
2.6	-10.6	-6.2	-8.209424497656144
2.6	-10.6	-6.1	-8.50745733040907
2.6	-10.6	-6.0	-8.818240510897539
2.6	-10.6	-5.9	-9.126040459135856
2.6	-10.6	-5.8	-9.449528163682167
2.6	-10.6	-5.7	-9.783450571105039
2.6	-10.6	-5.6	-10.133953435738013
2.6	-10.6	-5.5	-10.410439637775621
2.6	-10.6	-5.4	-10.748170651716249
2.6	-10.6	-5.3	-11.100259464439134
2.6	-10.6	-5.2	-11.459122311892088
2.6	-10.6	-5.1	-11.824757446898548
2.6	-10.6	-5.0	-12.197163358625946
2.6	-10.5	-11.0	-1.774404947288348
2.6	-10.5	-10.9	-1.7471110479515912
2.6	-10.5	-10.8	-1.7263752418125033
2.6	-10.5	-10.7	-1.7122540022725792
2.6	-10.5	-10.6	-1.7048004306990507
2.6	-10.5	-10.5	-1.7040643174626182
2.6	-10.5	-10.4	-1.7100922299682675
2.6	-10.5	-10.3	-1.7229276213207978
2.6	-10.5	-10.2	-1.7426109554628981
2.6	-10.5	-10.1	-1.7691798433760575
2.6	-10.5	-10.0	-1.8026691868823208
2.6	-10.5	-9.9	-1.843111326748951
2.6	-10.5	-9.8	-1.89053619200311
2.6	-10.5	-9.7	-1.9449714483687996
2.6	-10.5	-9.6	-2.006442644016034
2.6	-10.5	-9.5	-2.0749733507762596
2.6	-10.5	-9.4	-2.150585301134815
2.6	-10.5	-9.3	-2.2332985177909666
2.6	-10.5	-9.2	-2.3231314377051167
2.6	-10.5	-9.1	-2.420101029378804
2.6	-10.5	-9.0	-2.4979610400451793
2.6	-10.5	-8.9	-2.601094364377533
2.6	-10.5	-8.8	-2.7108630280149466
2.6	-10.5	-8.7	-2.827277871488911
2.6	-10.5	-8.6	-2.950348916963952
2.6	-10.5	-8.5	-3.080085427824217
2.6	-10.5	-8.4	-3.21649596375265
2.6	-10.5	-8.3	-3.359588432315225
2.6	-10.5	-8.2	-3.5093701366218224
2.6	-10.5	-8.1	-3.665847819761466
2.6	-10.5	-8.0	-3.8290277055147253
2.6	-10.5	-7.9	-3.998915536629918
2.6	-10.5	-7.8	-4.1755166097326235
2.6	-10.5	-7.7	-4.358835807645808
2.6	-10.5	-7.6	-4.548877629280761
2.6	-10.5	-7.5	-4.745646217329534
2.6	-10.5	-7.4	-4.949145383532748
2.6	-10.5	-7.3	-5.159378631412714
2.6	-10.5	-7.2	-5.376349179272863
2.6	-10.5	-7.1	-5.600059978331742
2.6	-10.5	-7.0	-5.83051625831977
2.6	-10.5	-6.9	-6.067723655601125
2.6	-10.5	-6.8	-6.3116843418907616
2.6	-10.5	-6.7	-6.562381525057339
2.6	-10.5	-6.6	-6.81983443271473
2.6	-10.5	-6.5	-7.084096366736387
2.6	-10.5	-6.4	-7.355067723408768
2.6	-10.5	-6.3	-7.632982961663614
2.6	-10.5	-6.2	-7.9175694702775035
2.6	-10.5	-6.1	-8.209424497656146
2.6	-10.5	-6.0	-8.50745733040907
2.6	-10.5	-5.9	-8.818240510897539
2.6	-10.5	-5.8	-9.126040459135858
2.6	-10.5	-5.7	-9.449528163682167
2.6	-10.5	-5.6	-9.783450571105043
2.6	-10.5	-5.5	-10.133953435738013
2.6	-10.5	-5.4	-10.410439637775621
2.6	-10.5	-5.3	-10.748170651716253
2.6	-10.5	-5.2	-11.100259464439134
2.6	-10.5	-5.1	-11.459122311892092
2.6	-10.5	-5.0	-11.824757446898548
2.6	-10.4	-11.0	-1.8081970656101731
2.6	-10.4	-10.9	-1.774404947288348
2.6	-10.4	-10.8	-1.7471110479515912
2.6	-10.4	-10.7	-1.726375241811599
2.6	-10.4	-10.6	-1.7122540022725792
2.6	-10.4	-10.5	-1.7048004306990507
2.6	-10.4	-10.4	-1.7040643174626182
2.6	-10.4	-10.3	-1.7100922299682675
2.6	-10.4	-10.2	-1.7229276213209064
2.6	-10.4	-10.1	-1.7426109554628981
2.6	-10.4	-10.0	-1.7691798433760575
2.6	-10.4	-9.9	-1.8026691868823208
2.6	-10.4	-9.8	-1.843111326748951
2.6	-10.4	-9.7	-1.8905361920043176
2.6	-10.4	-9.6	-1.9449714483687996
2.6	-10.4	-9.5	-2.006442644016034
2.6	-10.4	-9.4	-2.0749733507762596
2.6	-10.4	-9.3	-2.150585301134815
2.6	-10.4	-9.2	-2.2332985177913116
2.6	-10.4	-9.1	-2.3231314377051167
2.6	-10.4	-9.0	-2.401451332659441
2.6	-10.4	-8.9	-2.4979610400451793
2.6	-10.4	-8.8	-2.601094364377533
2.6	-10.4	-8.7	-2.7108630280150456
2.6	-10.4	-8.6	-2.827277871488911
2.6	-10.4	-8.5	-2.950348916963952
2.6	-10.4	-8.4	-3.080085427824217
2.6	-10.4	-8.3	-3.21649596375265
2.6	-10.4	-8.2	-3.359588432315219
2.6	-10.4	-8.1	-3.5093701366218224
2.6	-10.4	-8.0	-3.665847819761466
2.6	-10.4	-7.9	-3.8290277055147253
2.6	-10.4	-7.8	-3.99891553662992
2.6	-10.4	-7.7	-4.1755166097326235
2.6	-10.4	-7.6	-4.358835807645808
2.6	-10.4	-7.5	-4.548877629280761
2.6	-10.4	-7.4	-4.745646217329534
2.6	-10.4	-7.3	-4.94914538353275
2.6	-10.4	-7.2	-5.159378631412714
2.6	-10.4	-7.1	-5.376349179272864
2.6	-10.4	-7.0	-5.6000616041262825
2.6	-10.4	-6.9	-5.83051625831977
2.6	-10.4	-6.8	-6.067723655601137
2.6	-10.4	-6.7	-6.3116843418907616
2.6	-10.4	-6.6	-6.562381525057343
2.6	-10.4	-6.5	-6.81983443271473
2.6	-10.4	-6.4	-7.084096366736387
2.6	-10.4	-6.3	-7.355067723408765
2.6	-10.4	-6.2	-7.632982961663614
2.6	-10.4	-6.1	-7.917569470277505
2.6	-10.4	-6.0	-8.209424497656146
2.6	-10.4	-5.9	-8.50745733040907
2.6	-10.4	-5.8	-8.81824051089754
2.6	-10.4	-5.7	-9.126040459135858
2.6	-10.4	-5.6	-9.44952816368217
2.6	-10.4	-5.5	-9.783450571105043
2.6	-10.4	-5.4	-10.133953435738013
2.6	-10.4	-5.3	-10.410439637775625
2.6	-10.4	-5.2	-10.748170651716253
2.6	-10.4	-5.1	-11.100259464439135
2.6	-10.4	-5.0	-11.459122311892092
2.6	-10.3	-11.0	-1.8484241379318682
2.6	-10.3	-10.9	-1.8081970656101731
2.6	-10.3	-10.8	-1.774404947288348
2.6	-10.3	-10.7	-1.7471110479521847
2.6	-10.3	-10.6	-1.726375241811599
2.6	-10.3	-10.5	-1.7122540022725792
2.6	-10.3	-10.4	-1.7048004306990507
2.6	-10.3	-10.3	-1.7040643174626182
2.6	-10.3	-10.2	-1.7100922299668615
2.6	-10.3	-10.1	-1.7229276213209064
2.6	-10.3	-10.0	-1.7426109554628981
2.6	-10.3	-9.9	-1.7691798433760575
2.6	-10.3	-9.8	-1.8026691868823208
2.6	-10.3	-9.7	-1.84311132675025
2.6	-10.3	-9.6	-1.8905361920043176
2.6	-10.3	-9.5	-1.9449714483687996
2.6	-10.3	-9.4	-2.006442644016034
2.6	-10.3	-9.3	-2.0749733507762596
2.6	-10.3	-9.2	-2.1505853011346985
2.6	-10.3	-9.1	-2.2332985177913116
2.6	-10.3	-9.0	-2.3115525700509743
2.6	-10.3	-8.9	-2.401451332659441
2.6	-10.3	-8.8	-2.4979610400451793
2.6	-10.3	-8.7	-2.6010943643775346
2.6	-10.3	-8.6	-2.7108630280150456
2.6	-10.3	-8.5	-2.827277871488911
